,Q_HC,T_op,T_ext,Q_H,Q_C
2009-01-01 00:00:00,546.3866616333869,20.000000000000004,12.0,546,0
2009-01-01 01:00:00,231.56080140990636,20.000000000000004,12.0,231,0
2009-01-01 02:00:00,414.37965991230993,20.0,10.2,414,0
2009-01-01 03:00:00,385.8651725875269,20.000000000000004,10.2,385,0
2009-01-01 04:00:00,385.83846155500396,20.0,10.2,385,0
2009-01-01 05:00:00,386.07842647542174,20.0,10.2,386,0
2009-01-01 06:00:00,386.3201377382124,20.0,10.2,386,0
2009-01-01 07:00:00,386.56013977968826,20.0,10.2,386,0
2009-01-01 08:00:00,386.798398090294,19.999999999999993,10.2,386,0
2009-01-01 09:00:00,381.5616305979213,20.0,10.2,381,0
2009-01-01 10:00:00,177.71076922352216,20.0,10.2,177,0
2009-01-01 11:00:00,0.0,21.153028608968427,10.2,0,0
2009-01-01 12:00:00,0.0,23.52590707028007,10.2,0,0
2009-01-01 13:00:00,0.0,24.378923795839764,10.2,0,0
2009-01-01 14:00:00,0.0,24.821667447764412,10.2,0,0
2009-01-01 15:00:00,0.0,24.632052742117025,10.2,0,0
2009-01-01 16:00:00,-983.939473709915,26.000000000000004,10.2,0,983
2009-01-01 17:00:00,-4320.373600036855,25.999999999999996,10.2,0,4320
2009-01-01 18:00:00,0.0,21.237149273700574,10.2,0,0
2009-01-01 19:00:00,0.0,19.28929652409043,10.2,0,0
2009-01-01 20:00:00,0.0,18.331061003652366,10.2,0,0
2009-01-01 21:00:00,0.0,17.687330103580884,10.2,0,0
2009-01-01 22:00:00,0.0,17.247220528114077,10.2,0,0
2009-01-01 23:00:00,0.0,16.94580311730776,10.2,0,0
2009-01-02 00:00:00,1085.9181986847068,20.0,10.2,1085,0
2009-01-02 01:00:00,382.9382883680127,19.999999999999996,10.2,382,0
2009-01-02 02:00:00,388.8240095699517,20.0,10.2,388,0
2009-01-02 03:00:00,389.1195778108946,19.999999999999996,10.2,389,0
2009-01-02 04:00:00,389.34024185216373,19.999999999999993,10.2,389,0
2009-01-02 05:00:00,389.5583077959827,20.000000000000004,10.2,389,0
2009-01-02 06:00:00,389.7747748770328,19.999999999999993,10.2,389,0
2009-01-02 07:00:00,389.9896684239723,20.0,10.2,389,0
2009-01-02 08:00:00,390.203000067772,19.999999999999996,10.2,390,0
2009-01-02 09:00:00,384.9414587926864,20.000000000000004,10.2,384,0
2009-01-02 10:00:00,259.06706343344905,20.0,10.2,259,0
2009-01-02 11:00:00,19.886575014867763,20.0,10.2,19,0
