,Q_HC,T_op,T_ext,Q_H,Q_C
2009-01-01 00:00:00,446.2987779313327,20.0,12.0,446,0
2009-01-01 01:00:00,246.46758076608435,20.0,12.0,246,0
2009-01-01 02:00:00,492.57146030283053,20.0,10.2,492,0
2009-01-01 03:00:00,455.01369694203004,20.0,10.2,455,0
2009-01-01 04:00:00,454.74235662578377,20.0,10.2,454,0
2009-01-01 05:00:00,454.82716684402897,19.999999999999993,10.2,454,0
2009-01-01 06:00:00,454.916677955128,20.0,10.2,454,0
2009-01-01 07:00:00,455.0058788573476,20.000000000000004,10.2,455,0
2009-01-01 08:00:00,455.09469679353623,19.999999999999996,10.2,455,0
2009-01-01 09:00:00,446.8192114623802,19.999999999999996,10.2,446,0
2009-01-01 10:00:00,135.0697845534462,20.0,10.2,135,0
2009-01-01 11:00:00,0.0,21.38008163076283,10.2,0,0
2009-01-01 12:00:00,0.0,23.937998228871308,10.2,0,0
2009-01-01 13:00:00,0.0,24.98284597407619,10.2,0,0
2009-01-01 14:00:00,0.0,25.668386759791908,10.2,0,0
2009-01-01 15:00:00,0.0,25.733320289541382,10.2,0,0
2009-01-01 16:00:00,-2362.6195358587192,26.000000000000007,10.2,0,2362
2009-01-01 17:00:00,-7483.647447951263,26.0,10.2,0,7483
2009-01-01 18:00:00,0.0,21.16125934570003,10.2,0,0
2009-01-01 19:00:00,0.0,19.53553806774898,10.2,0,0
2009-01-01 20:00:00,0.0,18.776281682093565,10.2,0,0
2009-01-01 21:00:00,0.0,18.21780507022381,10.2,0,0
2009-01-01 22:00:00,0.0,17.796388372285367,10.2,0,0
2009-01-01 23:00:00,0.0,17.478071091591936,10.2,0,0
2009-01-02 00:00:00,1480.50816415427,19.999999999999996,10.2,1480,0
2009-01-02 01:00:00,445.880402278801,20.0,10.2,445,0
2009-01-02 02:00:00,455.7293042069314,20.0,10.2,455,0
2009-01-02 03:00:00,455.952308561106,20.0,10.2,455,0
2009-01-02 04:00:00,456.03908495295207,20.0,10.2,456,0
2009-01-02 05:00:00,456.1234847212369,20.0,10.2,456,0
2009-01-02 06:00:00,456.2074906124624,20.0,10.2,456,0
2009-01-02 07:00:00,456.2911342955686,20.0,10.2,456,0
2009-01-02 08:00:00,456.3744177920795,20.0,10.2,456,0
2009-01-02 09:00:00,448.0933752445333,20.000000000000004,10.2,448,0
2009-01-02 10:00:00,255.69852739454808,20.000000000000004,10.2,255,0
