,Q_HC,T_op,T_ext,Q_H,Q_C
2009-02-04 08:00:00,1619.8223771491068,20.0,-1.06,1619,0
2009-02-04 09:00:00,387.6225240945221,20.0,-0.72,387,0
2009-02-04 10:00:00,0.0,21.07410584154814,1.18,0,0
2009-02-04 11:00:00,0.0,22.77518945899107,2.65,0,0
2009-02-04 12:00:00,0.0,23.917095093953,3.6,0,0
2009-02-04 13:00:00,0.0,24.846282015228553,4.38,0,0
2009-02-04 14:00:00,0.0,25.43593909280203,4.56,0,0
2009-02-04 15:00:00,0.0,25.77351784907504,4.42,0,0
2009-02-04 16:00:00,0.0,25.682562327419717,3.89,0,0
2009-02-04 17:00:00,0.0,24.349571212172886,2.84,0,0
2009-02-04 18:00:00,0.0,23.190051397182657,1.5,0,0
2009-02-04 19:00:00,0.0,22.25000497421076,0.47,0,0
2009-02-04 20:00:00,0.0,21.510998118304244,0.76,0,0
2009-02-04 21:00:00,0.0,20.840627741984456,0.44,0,0
2009-02-04 22:00:00,0.0,20.218052502160273,0.04,0,0
2009-02-04 23:00:00,0.0,19.63187940848087,-0.35,0,0
2009-02-05 00:00:00,0.0,19.06790910546563,-0.8,0,0
2009-02-05 01:00:00,0.0,18.53186448472163,-1.13,0,0
2009-02-05 02:00:00,0.0,18.010669603732495,-1.53,0,0
2009-02-05 03:00:00,0.0,17.512062009117116,-1.82,0,0
2009-02-05 04:00:00,0.0,17.02750614466258,-2.15,0,0
2009-02-05 05:00:00,3352.622908548542,20.0,-2.38,3352,0
2009-02-05 06:00:00,2500.613523156957,20.0,-2.6,2500,0
2009-02-05 07:00:00,2484.3151433777666,19.999999999999996,-2.65,2484,0
2009-02-05 08:00:00,2450.0668400169425,19.999999999999996,-2.27,2450,0
2009-02-05 09:00:00,2211.5982661728804,20.0,-1.6,2211,0
2009-02-05 10:00:00,1927.9365903927248,20.0,-0.53,1927,0
2009-02-05 11:00:00,1835.607632859401,20.0,0.4,1835,0
2009-02-05 12:00:00,1496.2689825909897,20.0,1.36,1496,0
2009-02-05 13:00:00,408.54275136138443,20.0,1.77,408,0
2009-02-05 14:00:00,1202.3551077841394,20.0,1.55,1202,0
2009-02-05 15:00:00,1199.1945560487295,20.0,1.58,1199,0
2009-02-05 16:00:00,1249.4535551863917,20.0,1.34,1249,0
2009-02-05 17:00:00,1356.7871388837473,20.0,0.59,1356,0
2009-02-05 18:00:00,1776.8371177510119,20.0,-0.52,1776,0
2009-02-05 19:00:00,0.0,17.956544853714924,-1.66,0,0
2009-02-05 20:00:00,0.0,17.01048552756076,-2.15,0,0
2009-02-05 21:00:00,0.0,16.38300930584553,-2.24,0,0
2009-02-05 22:00:00,0.0,15.891869906137552,-2.1,0,0
2009-02-05 23:00:00,0.0,15.486306365386007,-1.81,0,0
2009-02-06 00:00:00,0.0,15.102042423214304,-1.96,0,0
2009-02-06 01:00:00,253.22703625150186,15.0,-2.1,253,0
2009-02-06 02:00:00,489.42219771620864,15.000000000000004,-2.22,489,0
2009-02-06 03:00:00,669.3449084341252,15.0,-2.46,669,0
2009-02-06 04:00:00,820.2787516285308,15.000000000000002,-2.65,820,0
2009-02-06 05:00:00,5827.909534753442,19.999999999999996,-2.8,5827,0
2009-02-06 06:00:00,4068.3268599301473,20.0,-2.95,4068,0
2009-02-06 07:00:00,3797.2015515881494,20.000000000000004,-3.1,3797,0
2009-02-06 08:00:00,3513.7888085530685,19.999999999999996,-3.54,3513,0
2009-02-06 09:00:00,2035.5735774646648,20.0,-3.1,2035,0
2009-02-06 10:00:00,518.7812620893376,20.0,-1.34,518,0
2009-02-06 11:00:00,0.0,21.01553155669633,-0.08,0,0
2009-02-06 12:00:00,0.0,22.570578396814874,0.67,0,0
2009-02-06 13:00:00,0.0,24.02074238892738,1.04,0,0
2009-02-06 14:00:00,0.0,25.12591844608179,1.07,0,0
2009-02-06 15:00:00,0.0,25.545387506188536,0.86,0,0
2009-02-06 16:00:00,0.0,25.29337712622462,0.24,0,0
2009-02-06 17:00:00,0.0,23.573968810760064,-0.74,0,0
2009-02-06 18:00:00,0.0,22.205326554429462,-2.0,0,0
2009-02-06 19:00:00,0.0,21.193489782034256,-2.0,0,0
2009-02-06 20:00:00,0.0,20.379706440316475,-1.73,0,0
2009-02-06 21:00:00,0.0,19.628917017367506,-2.26,0,0
2009-02-06 22:00:00,0.0,18.978010704526223,-2.21,0,0
2009-02-06 23:00:00,0.0,18.37790437037191,-2.35,0,0
2009-02-07 00:00:00,0.0,17.816058610739745,-2.53,0,0
2009-02-07 01:00:00,0.0,17.28970350435082,-2.66,0,0
2009-02-07 02:00:00,0.0,16.801065885483574,-2.68,0,0
2009-02-07 03:00:00,0.0,16.333468485019456,-2.81,0,0
2009-02-07 04:00:00,0.0,15.882347470909583,-2.99,0,0
2009-02-07 05:00:00,4440.666973124024,20.0,-3.15,4440,0
2009-02-07 06:00:00,3138.9568463877054,20.0,-3.26,3138,0
2009-02-07 07:00:00,3039.4515906010115,20.0,-3.47,3039,0
2009-02-07 08:00:00,2939.100383644551,20.0,-3.94,2939,0
2009-02-07 09:00:00,2488.742554154409,20.0,-3.14,2488,0
2009-02-07 10:00:00,1795.819958997928,20.0,-1.51,1795,0
2009-02-07 11:00:00,1436.5228466664532,19.999999999999996,-0.51,1436,0
2009-02-07 12:00:00,967.2635833640242,20.0,0.13,967,0
2009-02-07 13:00:00,1505.3880031414308,20.0,0.74,1505,0
2009-02-07 14:00:00,1561.9063421546296,20.0,0.88,1561,0
2009-02-07 15:00:00,1692.5934519085176,20.0,0.91,1692,0
2009-02-07 16:00:00,1810.1503288767,20.0,0.4,1810,0
2009-02-07 17:00:00,1836.4627870642996,20.0,-0.58,1836,0
2009-02-07 18:00:00,2153.2975766597206,20.000000000000004,-1.59,2153,0
2009-02-07 19:00:00,0.0,17.654860929297172,-2.09,0,0
2009-02-07 20:00:00,0.0,16.683800723933288,-1.91,0,0
2009-02-07 21:00:00,0.0,16.06426765297017,-1.99,0,0
2009-02-07 22:00:00,0.0,15.575096527680305,-2.02,0,0
2009-02-07 23:00:00,0.0,15.153443724581841,-2.03,0,0
2009-02-08 00:00:00,226.38721295128983,15.000000000000004,-2.13,226,0
2009-02-08 01:00:00,493.57763078617967,15.0,-2.29,493,0
2009-02-08 02:00:00,677.2664816808567,15.0,-2.46,677,0
2009-02-08 03:00:00,825.8211671046919,14.999999999999998,-2.56,825,0
2009-02-08 04:00:00,953.5348196927931,15.0,-2.68,953,0
2009-02-08 05:00:00,5941.895415198356,20.000000000000004,-2.78,5941,0
2009-02-08 06:00:00,4183.555411331398,20.0,-3.11,4183,0
2009-02-08 07:00:00,3900.132056296162,20.0,-3.2,3900,0
2009-02-08 08:00:00,3665.5883732084926,20.0,-2.8,3665,0
2009-02-08 09:00:00,3142.658590999888,19.999999999999996,-2.44,3142,0
2009-02-08 10:00:00,2758.4880828080427,20.0,-1.98,2758,0
2009-02-08 11:00:00,2616.818024351171,20.0,-1.27,2616,0
2009-02-08 12:00:00,2391.9597316457352,19.999999999999993,-0.34,2391,0
2009-02-08 13:00:00,2260.0861346862894,20.000000000000004,0.17,2260,0
2009-02-08 14:00:00,865.2201299886276,20.0,0.9,865,0
2009-02-08 15:00:00,1487.4273155238104,20.0,1.14,1487,0
2009-02-08 16:00:00,1731.118140682894,20.0,0.92,1731,0
2009-02-08 17:00:00,1650.6283781294453,20.0,0.47,1650,0
2009-02-08 18:00:00,2077.446444458256,20.0,-0.57,2077,0
2009-02-08 19:00:00,0.0,17.744941301513023,-0.9,0,0
2009-02-08 20:00:00,0.0,16.778768820928608,-1.15,0,0
2009-02-08 21:00:00,0.0,16.170692562974825,-1.21,0,0
2009-02-08 22:00:00,0.0,15.69067539960827,-1.29,0,0
2009-02-08 23:00:00,0.0,15.277400437206094,-1.35,0,0
2009-02-09 00:00:00,93.53567900834419,14.999999999999996,-1.44,93,0
2009-02-09 01:00:00,411.9312671778719,15.0,-1.76,411,0
2009-02-09 02:00:00,621.481281840764,14.999999999999998,-2.19,621,0
2009-02-09 03:00:00,793.5086132589628,15.0,-2.49,793,0
2009-02-09 04:00:00,938.8054115652947,15.0,-2.72,938,0
2009-02-09 05:00:00,5942.694687069357,20.0,-2.91,5942,0
2009-02-09 06:00:00,4176.045551710269,20.0,-3.04,4176,0
2009-02-09 07:00:00,3893.9752987847487,20.0,-3.12,3893,0
2009-02-09 08:00:00,3444.848654780236,20.0,-2.87,3444,0
2009-02-09 09:00:00,1848.008934126069,19.999999999999996,-1.37,1848,0
2009-02-09 10:00:00,125.10696641324233,19.999999999999996,0.91,125,0
2009-02-09 11:00:00,0.0,21.393754519441188,2.4,0,0
2009-02-09 12:00:00,0.0,23.141604932223903,3.33,0,0
2009-02-09 13:00:00,0.0,24.739776246534937,3.92,0,0
2009-02-09 14:00:00,0.0,25.90611084680838,4.2,0,0
2009-02-09 15:00:00,-496.39947079492407,26.0,4.15,0,496
2009-02-09 16:00:00,-212.6906390769811,26.0,3.65,0,212
2009-02-09 17:00:00,0.0,24.51755873858219,2.66,0,0
2009-02-09 18:00:00,0.0,23.28884152141771,1.61,0,0
2009-02-09 19:00:00,0.0,22.26546323553195,0.34,0,0
2009-02-09 20:00:00,0.0,21.345663583506315,-0.86,0,0
2009-02-09 21:00:00,0.0,20.530956978433593,-1.5,0,0
2009-02-09 22:00:00,0.0,19.827007681202716,-1.55,0,0
2009-02-09 23:00:00,0.0,19.184834256872662,-1.72,0,0
2009-02-10 00:00:00,0.0,18.576230893607608,-2.06,0,0
2009-02-10 01:00:00,0.0,18.008573787200604,-2.25,0,0
2009-02-10 02:00:00,0.0,17.45692489118223,-2.62,0,0
2009-02-10 03:00:00,0.0,16.929249680373523,-2.9,0,0
2009-02-10 04:00:00,0.0,16.420807867487824,-3.18,0,0
2009-02-10 05:00:00,3960.121130222728,20.0,-3.31,3960,0
2009-02-10 06:00:00,2882.1579288769058,20.0,-3.4,2882,0
2009-02-10 07:00:00,2835.078280165382,19.999999999999996,-3.54,2835,0
2009-02-10 08:00:00,2482.7736285843816,20.0,-2.57,2482,0
2009-02-10 09:00:00,833.5294313801961,20.0,-0.36,833,0
2009-02-10 10:00:00,0.0,20.862341095771303,3.34,0,0
2009-02-10 11:00:00,0.0,22.669085198628906,5.16,0,0
2009-02-10 12:00:00,0.0,24.613785460237885,6.31,0,0
2009-02-10 13:00:00,-322.1002790690506,26.0,7.01,0,322
2009-02-10 14:00:00,-1448.5492526697844,25.999999999999996,7.35,0,1448
2009-02-10 15:00:00,-1614.0221713293138,26.0,7.38,0,1614
2009-02-10 16:00:00,-1253.008567537933,26.0,7.07,0,1253
2009-02-10 17:00:00,0.0,25.532563259492168,6.23,0,0
2009-02-10 18:00:00,0.0,24.412523949324495,2.67,0,0
2009-02-10 19:00:00,0.0,23.351188041036334,0.56,0,0
2009-02-10 20:00:00,0.0,22.400490950261464,-0.53,0,0
2009-02-10 21:00:00,0.0,21.551310035707232,-1.16,0,0
2009-02-10 22:00:00,0.0,20.809826684440274,-1.25,0,0
2009-02-10 23:00:00,0.0,20.177018082899863,-0.88,0,0
2009-02-11 00:00:00,0.0,19.618356578442004,-0.54,0,0
2009-02-11 01:00:00,0.0,18.995249239214708,-1.71,0,0
2009-02-11 02:00:00,0.0,18.45271634502079,-1.58,0,0
2009-02-11 03:00:00,0.0,17.926865984020033,-1.81,0,0
2009-02-11 04:00:00,0.0,17.44397890291941,-1.76,0,0
2009-02-11 05:00:00,2926.584401432948,20.000000000000004,-1.62,2926,0
2009-02-11 06:00:00,2193.227727775219,20.0,-1.35,2193,0
2009-02-11 07:00:00,2165.9447292257028,20.0,-0.96,2165,0
2009-02-11 08:00:00,1916.0835088914616,20.0,0.62,1916,0
2009-02-11 09:00:00,1688.4669774189983,20.000000000000004,2.44,1688,0
2009-02-11 10:00:00,755.5566272450062,20.0,5.49,755,0
2009-02-11 11:00:00,0.0,20.666782483197025,7.31,0,0
2009-02-11 12:00:00,0.0,22.25241056076725,8.31,0,0
2009-02-11 13:00:00,0.0,24.42670464078281,9.06,0,0
2009-02-11 14:00:00,0.0,25.871836269165073,9.27,0,0
2009-02-11 15:00:00,-725.790948573078,26.000000000000004,8.9,0,725
2009-02-11 16:00:00,-416.4610966516419,26.0,8.25,0,416
2009-02-11 17:00:00,0.0,25.03510575512268,7.17,0,0
2009-02-11 18:00:00,0.0,23.95659794484847,5.05,0,0
2009-02-11 19:00:00,0.0,23.013776893178346,3.17,0,0
2009-02-11 20:00:00,0.0,22.21861922218525,2.49,0,0
2009-02-11 21:00:00,0.0,21.537504767425336,2.23,0,0
2009-02-11 22:00:00,0.0,20.877974265321658,1.36,0,0
2009-02-11 23:00:00,0.0,20.27823077921743,0.98,0,0
2009-02-12 00:00:00,0.0,19.716460981493363,0.62,0,0
2009-02-12 01:00:00,0.0,19.19052288024541,0.36,0,0
2009-02-12 02:00:00,0.0,18.71476934360051,0.39,0,0
2009-02-12 03:00:00,0.0,18.23628287930413,-0.05,0,0
2009-02-12 04:00:00,0.0,17.77052904454603,-0.41,0,0
2009-02-12 05:00:00,2602.094894010114,20.0,-0.55,2602,0
2009-02-12 06:00:00,2008.121209887256,19.999999999999996,-0.67,2008,0
2009-02-12 07:00:00,2019.0672767128012,20.0,-0.52,2019,0
2009-02-12 08:00:00,1683.59559016056,20.000000000000004,0.25,1683,0
2009-02-12 09:00:00,514.7022002407904,20.0,2.53,514,0
2009-02-12 10:00:00,0.0,21.097774567068527,4.76,0,0
2009-02-12 11:00:00,0.0,22.48855432421147,6.3,0,0
2009-02-12 12:00:00,0.0,24.34807833334787,7.49,0,0
2009-02-12 13:00:00,-173.4726959181182,26.000000000000007,8.63,0,173
2009-02-12 14:00:00,-1194.9017116772138,26.0,9.13,0,1194
2009-02-12 15:00:00,-1451.0093258099714,26.0,9.25,0,1451
2009-02-12 16:00:00,-1320.8147743528368,25.999999999999996,8.67,0,1320
2009-02-12 17:00:00,0.0,25.778685264130736,7.8,0,0
2009-02-12 18:00:00,0.0,24.894143424794958,6.55,0,0
2009-02-12 19:00:00,0.0,24.10930485978733,5.68,0,0
2009-02-12 20:00:00,0.0,23.42817672519434,5.3,0,0
2009-02-12 21:00:00,0.0,22.830899115171754,5.08,0,0
2009-02-12 22:00:00,0.0,22.28310247203786,4.76,0,0
2009-02-12 23:00:00,0.0,21.773695253047848,4.46,0,0
2009-02-13 00:00:00,0.0,21.283444530692673,4.05,0,0
2009-02-13 01:00:00,0.0,20.843841561298014,4.06,0,0
2009-02-13 02:00:00,0.0,20.430798765649627,3.98,0,0
2009-02-13 03:00:00,0.0,20.046764698735366,3.97,0,0
2009-02-13 04:00:00,0.0,19.68139594736154,3.9,0,0
2009-02-13 05:00:00,663.853010985167,19.999999999999996,3.66,663,0
2009-02-13 06:00:00,746.6880615203729,20.0,3.52,746,0
2009-02-13 07:00:00,888.4458277430897,20.000000000000007,3.42,888,0
2009-02-13 08:00:00,713.9912495896677,20.0,3.1,713,0
2009-02-13 09:00:00,0.0,20.786874008888244,4.07,0,0
2009-02-13 10:00:00,0.0,22.661112388920607,7.36,0,0
2009-02-13 11:00:00,0.0,24.87153696282367,9.67,0,0
2009-02-13 12:00:00,-911.9801980118483,26.000000000000007,10.62,0,911
2009-02-13 13:00:00,-2293.2954308057833,26.0,10.92,0,2293
2009-02-13 14:00:00,-2802.9542650813505,26.0,10.64,0,2802
2009-02-13 15:00:00,-2843.6233959853157,26.000000000000004,10.05,0,2843
2009-02-13 16:00:00,-2346.284158171452,26.0,9.2,0,2346
2009-02-13 17:00:00,-487.2910120876509,26.0,7.85,0,487
2009-02-13 18:00:00,0.0,25.56677761165379,5.87,0,0
2009-02-13 19:00:00,0.0,24.925752006440888,5.84,0,0
2009-02-13 20:00:00,0.0,24.197217016382744,4.54,0,0
2009-02-13 21:00:00,0.0,23.457812787347535,3.2,0,0
2009-02-13 22:00:00,0.0,22.718718358263548,1.9,0,0
2009-02-13 23:00:00,0.0,22.006022322995378,0.96,0,0
2009-02-14 00:00:00,0.0,21.325795440061448,0.27,0,0
2009-02-14 01:00:00,0.0,20.706734908922535,0.09,0,0
2009-02-14 02:00:00,0.0,20.108277950218095,-0.32,0,0
2009-02-14 03:00:00,0.0,19.583969057659186,-0.07,0,0
2009-02-14 04:00:00,0.0,19.10986788470199,0.18,0,0
2009-02-14 05:00:00,1311.8713608950868,20.000000000000007,0.16,1311,0
2009-02-14 06:00:00,1310.9801668482232,20.0,-0.88,1310,0
2009-02-14 07:00:00,1514.5280476920664,20.0,-1.48,1514,0
2009-02-14 08:00:00,1622.3406719425097,20.0,-1.57,1622,0
2009-02-14 09:00:00,0.0,20.01435991304759,0.42,0,0
2009-02-14 10:00:00,0.0,21.58603519088429,2.68,0,0
2009-02-14 11:00:00,0.0,23.60131735954987,3.78,0,0
2009-02-14 12:00:00,0.0,25.551207817022302,4.82,0,0
2009-02-14 13:00:00,-1207.3274166270983,26.0,5.38,0,1207
2009-02-14 14:00:00,-1934.9682253984354,26.000000000000004,5.5,0,1934
2009-02-14 15:00:00,-2052.25120842773,25.999999999999996,5.38,0,2052
2009-02-14 16:00:00,-1527.852291039126,26.0,5.03,0,1527
2009-02-14 17:00:00,0.0,25.693243999815884,4.27,0,0
2009-02-14 18:00:00,0.0,24.732973119561255,2.83,0,0
2009-02-14 19:00:00,0.0,23.76912752205417,1.3,0,0
2009-02-14 20:00:00,0.0,22.851531533043513,-0.02,0,0
2009-02-14 21:00:00,0.0,21.9932423821467,-1.04,0,0
2009-02-14 22:00:00,0.0,21.207792205409262,-1.61,0,0
2009-02-14 23:00:00,0.0,20.48163867667914,-2.01,0,0
2009-02-15 00:00:00,0.0,19.798325926565255,-2.39,0,0
2009-02-15 01:00:00,0.0,19.15501271317192,-2.68,0,0
2009-02-15 02:00:00,0.0,18.544881221283056,-2.94,0,0
2009-02-15 03:00:00,0.0,17.9914338530411,-2.84,0,0
2009-02-15 04:00:00,0.0,17.51398919460869,-2.32,0,0
2009-02-15 05:00:00,2886.91828669458,20.0,-2.43,2886,0
2009-02-15 06:00:00,2214.430929663014,20.0,-2.43,2214,0
2009-02-15 07:00:00,2242.7836726185737,19.999999999999996,-2.46,2242,0
2009-02-15 08:00:00,1811.908738749777,20.0,-1.73,1811,0
2009-02-15 09:00:00,129.74411209271923,19.999999999999996,0.24,129,0
2009-02-15 10:00:00,0.0,21.355274895644364,2.35,0,0
2009-02-15 11:00:00,0.0,23.248292545038026,3.35,0,0
2009-02-15 12:00:00,0.0,25.250967949365403,4.12,0,0
2009-02-15 13:00:00,-896.0029520870524,26.0,4.69,0,896
2009-02-15 14:00:00,-1642.277561685191,26.000000000000007,4.89,0,1642
2009-02-15 15:00:00,-1781.952598467151,26.000000000000007,4.84,0,1781
2009-02-15 16:00:00,-1216.2128284360065,26.0,4.46,0,1216
2009-02-15 17:00:00,0.0,25.601506845350766,3.73,0,0
2009-02-15 18:00:00,0.0,24.60944804891733,3.31,0,0
2009-02-15 19:00:00,0.0,23.708979229028706,2.42,0,0
2009-02-15 20:00:00,0.0,22.786588469779687,0.41,0,0
2009-02-15 21:00:00,0.0,21.932356285294933,-0.72,0,0
